g0,g1,g2,x0,x1,x2,x_0,x_1,x_2
0.115149,0.58784,2.26378,-0.621529,0.285742,1.78032 ,-1.05072,0.414208,1.2354
0.0204767,-0.571887,0.0982938,0.352625,-0.0622887,0.254791 ,0.51116,-0.450657,0.296745
0.110434,0.692662,-2.91515,0.250852,0.0516909,-0.849259 ,0.458001,0.465637,-0.894296
0.182128,-0.242857,0.946124,0.362082,-0.58272,2.88377 ,1.2664,-2.00101,2.8344
-0.152702,-0.14509,-1.76272,-0.220554,-0.678195,-1.55478 ,-1.03091,-1.70657,-1.76855
-0.36204,-0.255864,-2.71406,0.105106,-0.573655,-2.46992 ,0.176717,-2.00146,-3.12911
0.275309,-0.101834,1.11552,-0.264193,-0.110009,-0.285041 ,-0.57293,-0.249636,-0.259955
0.190134,0.568148,-2.71563,0.474835,-0.373085,-0.880122 ,1.75031,-1.08756,0.616698
-0.611604,0.138451,-1.29702,-0.215221,-0.21345,-3.01544 ,-0.524373,-0.704467,-3.09097
-0.340773,0.268915,-1.17835,-0.473405,-0.252395,-0.905974 ,-1.62189,-0.270942,-1.23062
-0.336235,-0.511108,0.0337618,0.0615898,-0.139632,2.53015 ,0.310746,-0.382528,2.14733
-0.489626,-0.353275,0.741942,-0.55265,0.290719,-3.07546 ,-0.936855,0.575239,-3.055
-0.416463,0.299617,2.72864,-0.279872,-0.100776,-2.93658 ,-0.826271,-0.602815,-2.28066
0.553764,0.322132,-0.765624,-0.00872799,0.234673,2.68673 ,1.1347,0.26661,-3.03232
0.0818333,0.302636,2.43683,-0.016625,0.365338,-1.17615 ,0.308983,0.228006,-0.976339
0.357147,-0.247354,2.48078,0.356766,0.579052,2.04385 ,0.599344,0.80861,2.15414
-0.528355,-0.380684,-2.8873,0.29212,-0.333103,0.494528 ,1.06441,-0.992561,0.571372
0.374264,0.0145122,-1.25272,0.645212,-0.0747251,-0.876746 ,1.85429,-0.230111,-0.85965
0.150001,0.654157,-1.00532,0.602973,-0.110861,0.512761 ,1.88658,-0.521749,0.537986
0.570316,0.334544,-2.07805,0.199829,-0.152658,2.88902 ,0.521417,-0.76253,2.90673
0.393733,0.287213,-1.12563,0.329737,0.261302,-1.8325 ,0.85824,0.535403,-1.81875
-0.371768,0.388749,1.6775,0.409103,-0.0323817,-2.57325 ,0.862808,0.00813967,3.03426
0.163557,0.177731,1.46633,-0.0222876,0.07719,-3.13905 ,0.911828,0.44767,-2.81982
0.0321327,-0.52094,1.23808,0.493048,0.384518,1.61097 ,1.13937,1.03428,1.62705
-0.00679485,0.395137,-2.41537,0.545136,0.123915,-2.34908 ,1.3875,0.119478,-2.34889
0.273523,0.0872532,2.47303,0.318979,-0.277284,1.85724 ,1.02489,-0.699987,1.8089
0.225823,-0.137572,-2.81091,-0.0857714,-0.707526,0.653237 ,-0.217997,-2.00067,0.641449
0.415865,0.237401,-1.03568,-0.498291,0.430088,-0.319989 ,-1.05089,0.663328,0.440149
0.231532,-0.662472,-0.739278,-0.690882,-0.0773961,-1.70954 ,-1.41436,-0.473093,-1.44373
0.155801,-0.135884,-0.383115,0.0766183,-0.415109,2.21262 ,-0.0871151,-1.91953,2.19072
0.535385,0.458899,1.9906,0.479363,-0.0846289,-0.877624 ,0.657863,0.741996,-0.840455
-0.0456736,0.670133,-0.759174,0.602533,0.065135,2.82729 ,1.59342,0.0289964,2.8558
0.0895231,-0.59632,-0.900793,-0.0888142,-0.574993,-2.01545 ,0.80299,-0.703013,-1.00748
0.0337332,0.369808,-2.00349,0.317966,0.029745,-2.37531 ,0.643645,-0.0428809,-2.1873
0.120574,0.353119,-0.79304,0.119663,0.295507,-2.55887 ,0.18393,0.736546,-2.57598
-0.285316,0.268602,1.05709,-0.4375,-0.456357,0.108057 ,-1.51067,-1.01174,0.0601138
0.0209829,-0.496225,-1.4583,-0.125105,0.313387,-2.01631 ,-0.160244,0.658678,-1.97525
-0.618999,0.00312928,-2.02917,-0.213433,0.0409068,-2.1712 ,-0.949168,-0.164032,-2.28118
-0.0968783,-0.627144,-1.53429,0.192347,-0.188871,1.92257 ,0.445634,-0.338423,1.89826
-0.399279,-0.295775,-1.75879,-0.182384,0.526042,-0.653786 ,-0.497681,0.853716,-0.688429
0.0140833,-0.504408,3.09195,-0.27286,-0.212232,-3.05029 ,-0.467744,-0.384607,-2.96417
0.496784,0.0550443,0.500788,-0.565595,0.157621,-1.42821 ,-0.986251,0.304407,-2.05655
0.0615004,-0.615687,0.251031,-0.0463067,-0.564689,1.67789 ,-0.0437877,-0.991053,1.96768
-0.614645,-0.199681,2.2354,-0.052562,-0.602675,-1.73585 ,0.0416528,-2.00388,-1.71326
-0.137744,0.366983,1.57061,0.439857,0.426206,-2.21261 ,1.08351,0.879962,-2.65786
-0.312486,-0.476102,-1.29099,0.253018,0.0558559,-0.14922 ,0.532805,0.119245,-0.129614
0.5652,0.382069,3.13721,0.0469064,-0.465539,-2.96977 ,0.020876,-1.98839,-2.98346
-0.117385,0.453098,-1.23409,-0.610904,0.27474,-1.21539 ,-1.34671,0.516218,-1.35516
0.0794705,-0.434814,-2.37365,-0.285544,0.560311,2.04657 ,-0.580402,1.09355,2.19552
-0.544635,0.297573,1.34092,-0.0831092,0.246449,-1.87458 ,-0.922867,0.312123,-1.5197
-0.0619272,-0.601893,1.65168,0.472757,-0.460124,-2.63486 ,0.747461,-1.03781,2.99782
-0.412688,-0.071658,2.10497,0.0638055,0.197172,-2.3218 ,-0.16606,0.383579,-2.32219
-0.361766,-0.22543,2.53373,-0.419012,-0.326697,0.548914 ,-2.00119,-1.74091,0.667536
-0.627064,0.202713,-2.88295,-0.312596,-0.0181989,1.26302 ,-1.13119,0.527804,1.22644
-0.157422,0.630178,2.39936,-0.241993,-0.0421869,1.29728 ,-0.741781,-0.369603,1.26467
0.546062,-0.448748,-2.54234,0.50796,-0.0850625,0.31989 ,0.556254,-0.535349,-0.118694
0.62206,0.299908,-2.2163,-0.178604,0.308837,-2.2263 ,-0.247501,0.597532,-2.26786
-0.130698,0.245566,0.0167502,0.539693,0.0369303,0.00927562 ,1.6693,0.397162,0.245493
0.126477,-0.463331,-1.46376,0.00992492,0.233853,-1.66071 ,0.289406,0.196116,-1.65657
-0.166347,0.315012,-0.404533,-0.498706,0.00861694,-0.726799 ,-1.55005,-0.105134,-0.756549
-0.254869,0.223859,2.6894,0.582972,0.0232531,2.48421 ,1.16574,0.211442,2.16678
0.353865,0.490525,-0.79623,0.676218,-0.0782145,-0.19992 ,1.92296,-0.357663,-0.19992
0.629058,0.0807654,-1.60666,-0.349401,-0.358696,2.44992 ,-1.30625,-1.75422,2.99008
0.11492,-0.352239,-2.88145,0.344866,-0.438075,1.41521 ,1.3868,-1.96382,1.44606
0.510985,0.288332,1.58195,-0.525923,0.153572,-2.68523 ,-1.57311,0.593491,-2.61532
0.545267,-0.243307,-1.0137,0.0522229,0.714865,0.474659 ,0.0445271,0.988502,0.483993
0.423693,-0.415356,0.851204,0.31335,-0.220533,-0.0640331 ,0.694835,-1.27393,0.658543
0.301198,-0.423374,-1.72636,0.485266,0.134895,1.3411 ,0.694528,0.200773,1.48308
-0.403662,0.0802667,0.86998,0.543819,0.110175,-0.871332 ,1.43526,0.415469,-1.38431
0.249757,-0.165488,-2.94246,0.657874,-0.202733,-0.628998 ,1.75561,-0.494152,-0.29603
-0.429328,-0.554568,-1.2836,-0.136411,-0.601328,-2.82521 ,-0.993586,-0.973067,-2.67233
-0.11249,-0.390721,2.87036,-0.547264,-0.0831616,1.06337 ,-1.15855,-0.277087,1.05842
-0.41004,0.127729,0.250948,0.0400666,-0.542183,-2.33374 ,0.10065,-1.99256,-2.33789
0.120929,0.270437,0.519954,-0.41481,0.0745576,-2.60473 ,-1.01939,0.107255,-2.966
0.155264,-0.232085,-2.70312,-0.598802,0.14585,1.72894 ,-1.57916,0.691827,1.50842
0.20321,-0.313019,-0.76056,-0.606501,0.247089,-1.3838 ,-1.69004,0.91192,-1.43164
-0.100589,-0.198485,-3.02202,0.703848,-0.0735212,-2.93207 ,1.63024,-0.458584,2.80799
0.595341,-0.214005,-2.03896,-0.490193,0.0748077,-0.0646145 ,-0.969197,-0.0319289,0.633062
-0.294392,-0.430313,-0.68097,0.365281,-0.271304,3.10214 ,1.01822,-0.889143,3.04887
0.248519,0.623595,-2.8202,0.304287,0.418133,2.12852 ,0.156353,0.774078,1.96647
0.459559,-0.499822,2.20419,-0.456113,0.0481581,-0.870625 ,-1.17643,0.142173,-0.852418
0.111964,-0.496944,-2.35903,0.233956,0.019588,0.245792 ,0.512106,0.01064,0.108176
0.124115,-0.404995,1.2834,-0.548536,0.0862718,-1.55268 ,-1.32955,0.283843,-1.55285
-0.474165,-0.105886,-0.101663,0.561976,0.193033,-2.4082 ,1.36516,0.498924,-3.11668
0.472694,-0.418762,-1.52968,-0.07969,0.222771,0.232701 ,0.300561,0.363547,0.198147
-0.448396,-0.512797,-0.0950581,-0.378297,-0.0538836,-2.34465 ,-0.432575,-1.44042,-2.29098
0.358016,-0.488959,-1.17337,-0.092897,-0.224906,1.8392 ,-0.436665,-0.648867,2.06787
0.0170664,-0.354903,-2.32994,0.615608,0.0362181,-2.35529 ,0.868413,-0.0706245,-2.27825
0.491391,-0.260147,-2.62916,0.12045,-0.50641,0.810704 ,0.172606,-2.00045,0.809657
0.0337381,0.492056,-1.12874,-0.449731,0.434417,0.263666 ,-0.828246,1.49708,0.12039
0.689615,-0.105012,-2.86158,0.179973,-0.399699,-1.31137 ,0.283644,-1.37379,-1.52363
0.201482,0.615186,-1.3607,-0.0664271,0.677569,-0.966271 ,0.684678,0.501983,-1.30557
0.510321,0.061362,0.265687,0.436327,0.0832733,1.45066 ,0.561852,0.0755882,1.13967
-0.16585,0.498914,0.675018,-0.2684,-0.0365868,-2.48386 ,-0.675313,-0.526776,-2.22358
-0.548297,-0.385101,0.817688,-0.155656,0.469278,-1.35441 ,-0.480982,0.69419,-1.34974
0.263812,0.639041,1.72658,0.399452,0.50623,-2.63973 ,-0.0194845,1.08971,-2.41434
0.419111,-0.356586,-2.89547,0.0797853,-0.142491,-0.430938 ,-0.112542,-0.430353,-0.432853
-0.527904,0.162889,-1.6674,0.594733,0.112368,-2.49367 ,1.41132,0.34578,-3.0994
0.469864,-0.106539,1.78407,0.410133,-0.22145,-1.31061 ,2.00084,-1.65989,-0.914984
-0.343158,0.28588,-2.34958,-0.396393,0.490235,-3.06681 ,-0.623646,0.724163,-3.03289
-0.311293,-0.406342,0.948394,0.29866,-0.526321,-2.85847 ,0.654057,-1.85475,2.76696
0.347903,-0.345499,-0.582272,-0.249069,0.329021,0.127001 ,-0.481699,0.618205,0.394554
-0.328455,0.307549,-0.160043,0.30599,-0.0139159,0.796755 ,0.816768,0.0265538,0.770138
-0.215656,-0.586469,0.0560453,-0.119692,-0.33679,-1.0892 ,-0.546354,-1.54763,-1.11617
-0.0393,-0.568677,2.22446,0.181207,-0.361876,-0.831113 ,0.71036,-0.76935,-0.826961
0.688808,0.133564,2.86706,-0.686129,0.105955,3.05645 ,-1.70478,0.0478258,-2.88882
0.4657,-0.0132651,0.689512,0.312239,0.155436,-2.61446 ,0.451852,-0.0505368,-1.9906
0.0772484,-0.25011,-2.37609,0.255007,0.245044,2.24763 ,0.431718,0.427858,2.1128
0.0794061,-0.292318,2.22453,0.117893,0.642566,-2.59888 ,0.18981,1.1961,-2.70518
0.0386909,0.338288,0.410762,0.450034,-0.425431,-2.40196 ,2.00265,-1.86664,-2.38697
0.34997,-0.0584945,-1.67793,-0.717293,0.0611387,0.950748 ,-1.92976,-0.0293198,1.10379
-0.40405,-0.415748,0.965725,0.134277,0.26762,1.85352 ,0.149251,0.55467,1.62168
-0.215452,-0.276267,-1.12051,-0.153193,0.355089,-2.63308 ,-0.531297,0.508696,-2.56702
0.287419,-0.0544292,3.08264,-0.57371,0.254584,-0.997449 ,-1.11246,0.645697,-0.141453
-0.322429,0.460765,0.441498,0.618495,-0.233255,2.85028 ,1.71433,-0.91512,2.49745
0.287662,0.19727,2.52316,-0.565736,-0.215861,2.21495 ,-1.59373,-0.303446,1.33859
0.252902,0.105423,-2.74845,0.650693,-0.0605305,1.35981 ,1.83019,-0.319372,1.2699
0.232473,0.303641,0.431394,0.0196044,-0.655831,1.82275 ,0.427541,-1.65896,2.35482
0.658564,-0.212106,-3.02628,0.130126,0.504791,0.826748 ,0.470923,0.78207,0.771251
0.163796,-0.0489188,-0.321897,0.403611,-0.555507,-0.615087 ,0.832444,-1.6673,-1.42359
-0.0220804,-0.27915,1.1912,-0.670872,-0.057509,-1.54512 ,-1.83238,-0.381637,-0.823209
0.396527,-0.0100648,-1.6289,0.583085,-0.293274,-2.93818 ,1.06829,-0.374615,2.48048
-0.317301,-0.0296941,0.994186,0.609326,-0.279196,-0.52789 ,2.00373,-0.743036,-0.48483
0.329158,-0.160545,-2.10145,0.0221571,-0.443903,2.16907 ,0.253097,-0.989211,2.82834
0.102794,-0.15597,0.572295,-0.512758,-0.0123841,-0.556888 ,-1.61562,-0.178244,-0.457507
0.58522,-0.191557,3.12978,-0.0350417,0.311717,1.42188 ,0.102626,0.55304,1.35935
0.494447,0.322844,-1.89991,0.103669,-0.152555,-2.27527 ,0.214939,-0.53395,-2.32237
0.0138866,-0.605374,2.81057,0.339928,0.396328,-0.183558 ,0.622719,0.611736,-0.190456
0.388612,0.267733,-2.28796,-0.53319,-0.0743844,1.30963 ,-1.73464,-0.122078,1.41504
-0.185201,-0.00770483,-0.981375,0.262957,0.248303,-0.0738287 ,0.502571,0.512913,-0.148173
-0.0729833,-0.139627,0.584179,0.322164,-0.153285,2.93489 ,0.654684,-0.467475,2.54558
0.634476,-0.0637314,0.0693677,0.417047,-0.0577875,2.97814 ,0.77815,-0.0980692,-2.74775
-0.165314,-0.623539,2.61961,-0.494668,-0.430942,-2.25518 ,-1.34397,-0.913727,-2.47864
-0.596017,0.171617,1.75786,-0.442953,-0.380387,-1.39278 ,-0.991606,-0.714902,-0.920624
-0.417704,-0.310472,3.08192,0.377813,-0.205315,1.20469 ,0.912071,-0.657544,0.402062
-0.527582,0.175229,1.35505,0.193282,0.669734,-0.699132 ,0.112971,1.61067,-0.699097
-0.0551046,-0.318829,0.365408,-0.196526,-0.312473,2.39872 ,-0.302285,-0.774584,2.91577
0.32631,-0.121753,1.94849,0.434365,-0.434385,-1.37325 ,2.00224,-1.67379,-1.1703
0.535139,0.187586,2.59702,0.352287,-0.0225984,-2.08126 ,1.25041,0.704193,-2.68505
-0.244733,0.641991,-2.25448,0.0475138,-0.196237,1.81777 ,0.235122,-0.59817,1.84983
0.325451,0.485107,-0.764269,-0.32333,0.180963,2.44475 ,-0.78168,0.563586,2.43522
0.0387978,-0.656744,-2.55488,0.159042,-0.357239,2.74683 ,0.260724,-0.8521,2.87644
0.581782,0.422827,1.57905,-0.398604,-0.0193794,0.976327 ,-0.842435,0.0264973,1.60076
0.107988,0.663589,-1.18157,-0.365329,-0.596715,-0.198097 ,-1.6128,-1.63432,-0.48084
0.188114,-0.231478,2.70082,-0.155686,-0.0591962,-1.34985 ,-0.506261,-0.0182379,-1.39002
0.308776,0.582148,0.9207,0.0348548,-0.233319,-2.20641 ,0.106927,-0.777283,-2.20602
0.224254,0.175646,-1.95214,-0.207399,0.267184,2.74983 ,-0.323842,0.552756,2.74988
0.163085,-0.680476,-0.31895,-0.283198,-0.514197,1.32181 ,-0.516066,-1.22426,1.71365
-0.115142,0.552209,1.73044,-0.334384,0.54625,0.375304 ,-0.202651,1.27519,-0.246162
0.208124,-0.373148,-3.04565,-0.559114,0.0793196,0.357006 ,-0.947995,0.0841818,-0.191558
-0.343664,-0.602792,-0.916795,-0.16066,0.466827,1.55288 ,-0.31831,0.687666,1.71166
-0.237206,-0.643367,0.0980874,-0.625173,-0.220352,2.6044 ,-1.39225,-0.436781,2.59833
-0.431107,-0.475844,0.876528,0.38914,0.25889,1.9696 ,0.807363,0.485036,1.84018
-0.276005,-0.466373,2.59674,0.395021,-0.0503603,0.259571 ,0.80215,-0.185405,-0.011452
0.484655,0.222358,1.37616,-0.139308,-0.409798,-0.901063 ,-0.357632,-1.73613,-0.856768
0.211896,0.592681,-2.44367,0.421714,-0.309455,0.719212 ,1.52978,-0.511941,0.945673
-0.676596,0.00146431,1.40005,0.304499,-0.375046,-1.22421 ,0.423293,-0.936733,-2.23557
0.62759,0.136547,1.61123,-0.253201,0.506515,-2.15024 ,-0.400622,1.33098,-2.1432
-0.27074,0.558252,-0.641842,0.0188611,0.0745711,0.415214 ,-0.397674,0.830806,0.86255
-0.0785933,-0.142855,0.788745,0.390985,-0.236138,-0.15169 ,1.31807,-1.1344,-0.743015
0.670553,-0.249356,-0.348819,0.209447,-0.490962,-1.91089 ,0.728465,-2.00044,-1.57049
0.0737626,-0.65796,1.14153,-0.332364,0.186212,-0.987269 ,-0.573123,0.298831,-0.903603
-0.517283,0.244352,-0.0730169,-0.685896,-0.16895,2.97333 ,-1.11561,-0.256616,-2.46707
0.107067,0.586563,0.0619907,0.261777,0.415911,1.56069 ,-0.257206,2.00097,1.85793
-0.235255,-0.130546,2.01352,-0.363689,0.0130486,-1.61751 ,-0.735005,-0.0235915,-1.3182
-0.547359,-0.41115,0.478785,0.49594,0.0416247,2.44959 ,1.53194,0.162956,2.4445
0.529194,0.390954,2.04598,-0.400576,-0.0213627,0.199481 ,-1.29369,0.131973,-0.309979
0.296627,-0.211484,0.538142,0.426196,0.274929,1.92175 ,0.691712,0.384016,1.70769
0.694166,-0.145282,1.31408,0.539389,0.0633401,0.461685 ,1.04462,-0.410118,0.826643
0.390259,-0.219949,2.06536,-0.595878,0.402596,-2.6947 ,-1.31311,1.07668,-1.93795
0.462629,-0.366501,-2.62266,-0.293092,-0.435675,2.58782 ,-0.364814,-1.04946,-2.56166
-0.561018,-0.331357,2.79382,0.316631,0.401192,-2.29987 ,0.623434,0.742126,-2.36829
-0.0387799,-0.688897,0.136446,0.27515,0.154343,-2.43843 ,0.549225,0.272119,-2.92782
-0.265886,0.371749,-0.420547,-0.693254,-0.0256131,1.24788 ,-1.6272,-0.395633,1.3568
0.215419,0.683118,-2.40156,-0.244505,-0.245902,-0.676234 ,-0.860408,-1.60597,-0.14264
0.564364,0.0682801,0.081388,0.329659,-0.40615,-2.52481 ,1.29256,-1.76796,-1.97493
-0.554126,0.340923,3.02458,-0.103119,0.185869,-2.87627 ,-1.0105,0.381434,3.12049
0.150564,-0.698417,-0.895667,-0.287244,-0.361537,2.94841 ,-0.518107,-0.727574,2.95256
-0.0913174,-0.365853,-2.21193,-0.598353,-0.127621,0.382032 ,-0.776702,-0.30314,0.949362
-0.537166,-0.0716657,1.50867,0.0735223,0.329984,1.92031 ,-0.0670605,0.66046,1.95221
-0.286679,0.558433,-2.00829,-0.363251,0.365279,-2.55617 ,-0.492753,0.823806,3.0102
0.597384,-0.337545,2.93297,-0.119371,-0.523347,-2.41945 ,-0.291021,-1.75897,-2.32125
0.00116758,0.141859,1.15685,0.589034,-0.114322,-2.28862 ,1.64781,-0.189788,-1.94557
-0.0517914,0.57412,-1.89147,0.614087,0.203129,-0.363596 ,1.31206,0.386696,-0.0836804
-0.132291,0.638763,-1.21409,0.542275,0.337283,0.355267 ,0.924947,0.992428,0.463006
0.272003,-0.291354,-1.52834,-0.0711701,-0.618801,-0.0683533 ,0.00470813,-2.00019,0.321484
0.321131,0.505969,2.13859,-0.506948,0.414292,-2.92786 ,-1.09412,0.677436,-3.01131
0.342866,-0.537136,-0.341371,-0.333486,-0.209503,0.942725 ,-0.569603,-0.495601,1.52168
0.243104,0.529748,1.59357,-0.624408,-0.176319,-2.74865 ,-1.99334,-0.362678,-2.94597
0.322185,-0.436199,0.0510588,-0.280555,-0.123035,-0.279457 ,-0.618024,-0.321088,-0.196653
0.292187,0.549429,-1.17423,-0.134517,-0.525122,-0.470916 ,-0.500413,-1.94926,-0.335029
-0.544134,-0.0881396,-0.503286,-0.342351,0.624622,1.36198 ,-0.642796,0.820742,1.32425
-0.256652,0.522088,-2.23447,-0.317432,-0.423848,1.49652 ,-1.40163,-1.57278,1.24345
-0.367532,-0.24515,2.64407,-0.336929,0.489386,-2.19605 ,-0.624156,0.564486,-1.84605
0.289455,0.0863042,-2.40889,-0.32107,-0.570736,2.49823 ,-0.788577,-2.00279,-3.04252
-0.580873,0.333656,1.966,-0.243054,-0.643012,2.83776 ,-0.622965,-1.11926,1.65868
0.472578,0.0755621,-2.88513,-0.0471848,0.641553,-2.94499 ,0.0012583,0.918933,2.83623
0.133742,0.601954,-0.79628,-0.178374,0.53604,-1.95129 ,-0.0497159,0.957,-2.11269
-0.0469461,0.41449,-1.67615,-0.234288,0.0431745,-1.43339 ,-0.847,-0.053447,-1.44933
0.250019,-0.130958,-2.03706,0.624473,0.324561,1.52694 ,1.34538,0.567992,1.6113
0.465222,0.118127,-0.97783,-0.292604,0.58574,-0.36706 ,-0.564579,1.39899,-0.25168
-0.360558,0.422822,-2.94431,-0.072559,-0.395724,-0.20777 ,-0.467541,-0.909401,-1.03512
0.135174,0.686583,3.05665,-0.240386,-0.0316579,-0.870189 ,-0.732823,-0.0302842,-0.914013
0.319422,-0.233458,2.28989,-0.10113,0.610584,-2.97896 ,-0.177651,0.971124,-2.6761
-0.335751,0.567193,-0.947632,0.594721,-0.119163,-0.177443 ,1.88819,-0.057345,0.0889822
-0.170921,0.571001,-1.26827,-0.461686,-0.283455,0.343385 ,-2.00401,-0.782641,0.0537672
0.142838,-0.125587,-1.5174,0.309783,0.480655,-1.90723 ,0.517379,0.714055,-2.55603
0.510279,0.0784855,0.00752219,0.13249,-0.240464,3.10037 ,0.439104,-0.753316,-2.79114
-0.333162,-0.131825,1.59926,0.115613,-0.650969,2.86999 ,0.20411,-1.552,-3.00622
-0.376227,0.52136,1.13097,-0.0897592,-0.516787,-1.14681 ,-0.496033,-1.80659,-1.2051
0.132904,-0.590314,0.579383,-0.308589,-0.188754,2.01965 ,-0.280005,-0.747454,1.51223
-0.156228,0.447279,1.32521,-0.633806,-0.084862,-1.64416 ,-1.4429,-0.621987,-1.41658
0.359417,-0.170724,1.54538,-0.304474,0.250933,-2.19742 ,-0.630177,0.455079,-1.90472
-0.354353,-0.288732,0.0189234,0.0652633,0.440297,-0.605809 ,-0.00455003,0.923292,-0.60003
0.22028,0.310174,0.227423,-0.102238,0.277214,1.07155 ,0.431273,0.381939,1.32727
-0.243617,-0.0299516,-0.609112,0.611104,-0.310121,1.04471 ,2.00232,-0.739303,1.15244
-0.38829,-0.481626,0.097839,0.287637,-0.0796962,-2.26737 ,0.547936,-0.168003,-2.26737
-0.272989,-0.44606,1.5368,0.684559,0.120185,0.0642225 ,2.00128,0.332201,-0.00380654
-0.312125,0.124409,2.75439,-0.425799,-0.228087,2.72087 ,-2.00195,-0.974829,2.49145
0.0508532,0.525008,-2.87481,-0.176099,0.341054,2.16199 ,0.656408,1.1309,2.13376
0.677747,-0.0248388,-1.44429,0.465338,-0.498609,-1.50651 ,1.73467,-1.86303,-1.23844
-0.412813,-0.310607,0.968372,0.374475,-0.0918561,1.93921 ,1.12712,-0.341557,1.83378
0.380108,0.409313,1.12519,0.29133,-0.356338,1.12551 ,1.10132,-0.785507,1.75599
0.141485,0.353011,1.32276,0.402713,0.558038,0.0403727 ,0.918226,1.12158,0.0403761
0.0994032,0.318457,-1.44406,-0.163314,-0.108181,2.70635 ,-0.543153,-0.416467,2.53607
0.298036,0.209829,-1.49812,0.193677,-0.536348,-1.76699 ,0.86086,-1.73978,-1.61756
0.0491529,0.700082,-3.00975,-0.227606,0.468434,2.05451 ,0.457548,1.13219,2.76731
0.629622,0.0761529,-0.172796,-0.514571,-0.222633,0.930972 ,-2.00472,-0.513623,0.870977
-0.519229,-0.488657,-2.92924,-0.372093,0.462983,-0.690681 ,-0.764184,0.465069,-0.638197
0.520248,-0.381135,2.23664,-0.567911,-0.137842,0.107569 ,-1.7663,-0.597775,0.784277
0.361366,-0.0682131,1.84189,-0.5788,0.204164,0.111199 ,-1.57029,0.473468,0.0262479
0.109713,0.408853,0.700333,-0.490828,0.474414,0.213783 ,-1.15845,0.909819,0.213782
0.499738,-0.51227,-0.349222,0.338256,-0.3043,-2.67402 ,0.55242,-0.543505,-2.07429
0.00349314,0.679736,-1.36856,-0.0128552,0.25492,-2.76533 ,-0.00907349,0.916535,3.10678
0.163262,-0.561354,-2.7007,0.143173,0.192398,-2.11078 ,0.46283,-0.193427,-2.19482
0.282782,0.163692,-2.3206,0.370573,0.141111,-2.28957 ,0.722262,0.168562,-2.28957
-0.18712,-0.287547,-2.40398,-0.36444,-0.463538,0.014404 ,-1.91655,-2.00268,0.0237698
-0.428958,0.289845,-1.46964,-0.182338,0.196005,-1.1435 ,-1.69925,0.753699,-1.14354
0.0544061,-0.304753,2.26191,0.70739,0.0858222,-2.50156 ,2.00492,0.198451,-2.72263
-0.291107,-0.237634,-1.82499,-0.30673,0.549733,-0.977325 ,-0.506966,0.732446,-0.749271
0.521932,-0.391277,0.203916,0.455362,-0.239365,0.110478 ,0.575154,-1.01082,0.486432
0.187887,-0.469763,-2.70684,-0.188196,0.595981,0.684811 ,-0.274914,0.919427,0.413923
-0.0316234,0.679937,3.0743,0.38051,0.273904,-1.20432 ,0.861479,1.07007,-0.991194
0.560054,0.403132,-0.690333,0.602369,0.249445,-2.19999 ,0.333422,1.6435,-2.22101
0.385529,-0.308729,0.160849,-0.465663,0.533611,-0.562132 ,-1.02644,1.28812,-0.788712
-0.0123906,-0.68976,0.748675,0.370271,0.281041,-3.01059 ,0.609129,0.483881,-2.79788
-0.563001,-0.279389,-2.65663,-0.483804,0.0974986,0.428448 ,-0.860466,-1.07356,0.391509
0.208751,0.134539,2.86993,0.159764,-0.327136,-1.78617 ,0.86057,-1.59976,-1.69259
-0.068094,0.505987,-0.562343,-0.194139,-0.373272,2.1139 ,-0.649008,-1.81586,2.20386
0.434835,-0.406734,-0.662914,0.0289139,-0.684615,1.0782 ,0.285786,-2.00042,1.27811
0.201605,-0.531736,1.58018,-0.00142406,0.191233,-0.108718 ,0.201861,-0.616056,-0.236364
0.336179,-0.175559,-2.67233,0.623,0.336113,2.09411 ,1.04481,0.452463,1.7172
0.471401,-0.0542107,0.137605,0.517309,-0.469578,2.58177 ,2.00045,-1.01418,-2.69112
-0.589432,0.132555,0.67681,-0.108597,0.23132,0.845014 ,-1.0768,-0.146647,0.414238
0.0103853,0.0708843,0.983915,-0.0779224,0.622325,0.783378 ,-0.0502083,1.20483,0.796846
-0.347806,0.215795,-0.651853,-0.256398,-0.134668,0.227015 ,-0.890137,-1.30483,0.203777
0.00878611,0.114047,3.03593,0.299952,-0.398702,-2.53801 ,1.63071,-1.348,-1.95392
0.0985502,0.198121,2.25396,-0.506814,-0.45795,-0.80348 ,-1.85971,-0.841596,-2.66751
0.437079,-0.3473,-1.47019,-0.387678,-0.378067,-2.75597 ,-1.03399,-1.50336,-2.47128
-0.0182634,-0.479523,1.56691,-0.652166,0.215931,-3.11981 ,-1.44185,0.28676,-2.84938
0.664327,-0.198466,0.246987,-0.509995,-0.190027,-0.599137 ,-1.16526,-0.640391,-0.615231
0.074969,0.487539,-2.11681,0.0453156,-0.573755,-0.570279 ,0.33193,-1.80122,-0.570547
-0.219931,-0.67586,2.27231,-0.142286,0.652127,1.73127 ,-0.222645,0.984528,1.52914
-0.408555,0.524379,1.48236,0.54555,0.203979,-1.50057 ,1.07231,0.234008,-2.24049
0.144749,0.462256,-0.809116,0.692399,-0.114976,-2.60497 ,1.94478,-0.45373,-2.60286
0.558074,0.0998521,-1.98871,0.551905,-0.410819,2.47943 ,1.95124,-0.626046,2.79997
