g0,g1,g2,x0,x1,x2,x_0,x_1,x_2
0.0609112,-0.590066,-3.019,-0.0899482,0.540266,1.72934 ,-0.0619297,0.848976,1.85337
0.347933,0.359089,2.27834,0.394016,-0.521354,-2.98275 ,0.584639,-0.69173,3.13268
0.69518,-0.0512381,0.42853,-0.0395882,0.457116,0.233813 ,0.0866634,0.659137,-0.118608
-0.332901,0.545138,2.09066,0.272114,-0.482146,-2.40772 ,0.508904,-0.791916,-2.40265
-0.65366,0.256196,0.989483,0.57398,-0.152106,2.64087 ,0.973307,-0.208779,2.79775
-0.0473169,0.420011,0.616241,0.177484,0.431042,-1.23527 ,-0.1931,0.575869,-0.935818
0.266138,0.102071,-2.93107,-0.575347,0.0672854,-2.20865 ,-0.91615,0.188086,-2.12341
0.0823595,-0.404444,-1.1277,0.156762,-0.254235,-0.943402 ,0.0692655,-0.415803,-2.4055
0.546093,0.0884395,-1.6937,-0.317767,-0.259115,1.46178 ,-0.658946,-0.521536,1.48105
0.372235,0.444369,0.961553,-0.232637,-0.339571,0.79677 ,-0.547689,-0.681475,0.780894
0.203097,0.0537738,-0.0772293,0.085595,-0.309562,-1.34797 ,0.204817,-0.539074,-1.0013
-0.202431,0.0515341,0.364931,-0.0258215,-0.481633,-0.716427 ,-0.0222901,-0.800879,-0.629846
-0.572199,0.269276,-2.82631,0.29771,0.428352,1.89342 ,0.254507,0.657164,2.20334
0.0726824,-0.624629,0.643592,0.354764,-0.174505,1.65824 ,0.0572574,-0.624915,1.35176
